Track Name,Artist,Streams,Years,Genre,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10
Darth Vader,21 Savage,634577.0,2017.0,atl hip hop, rap, trap, hip hop,,,,,,
Still Serving,21 Savage,625681.0,2017.0,atl hip hop, rap, trap, hip hop,,,,,,
(Dont Fear) The Reaper,Blue Ã–yster Cult,613988.0,2017.0,rock, hard rock, album rock, classic rock, metal, art rock, soft rock,,,
This Is Halloween,The Citizens of Halloween,596363.0,2017.0,halloween,,,,,,,,,
What Lovers Do,Maroon 5,3067567.0,2017.0,pop, pop rock,,,,,,,,
Help Me Out,Maroon 5,582418.0,2017.0,pop, pop rock,,,,,,,,
Lemon,N.E.R.D,749574.0,2017.0,virginia hip hop, hip hop,,,,,,,,
Call It What You Want,Taylor Swift,1577884.0,2017.0,pop, post-teen pop,,,,,,,,
Wait,Maroon 5,1306473.0,2017.0,pop, pop rock,,,,,,,,
One Last Song,Sam Smith,1213965.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Say It First,Sam Smith,1072038.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,980714.0,2017.0,big room, dance pop, edm, pop dance, pop,,,,,
Nothing Left For You,Sam Smith,924080.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Kids in Love (feat. The Night Game),Kygo,899381.0,2017.0,tropical house, pop dance, pop, edm,,,,,,
Midnight Train,Sam Smith,891354.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
"Baby, You Make Me Crazy",Sam Smith,871626.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
HIM,Sam Smith,836541.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
No Peace,Sam Smith,795642.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Palace,Sam Smith,685450.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Scars,Sam Smith,670640.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
The Thrill Of It All,Sam Smith,661669.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Stranger Things (feat. OneRepublic),Kygo,655221.0,2017.0,tropical house, pop dance, pop, edm,,,,,,
One Day At A Time,Sam Smith,587695.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Sensualidad,Bad Bunny,574374.0,2017.0,trap latino, reggaeton, latin,,,,,,,
CorazÃ³n,Maluma,566974.0,2017.0,reggaeton colombiano, reggaeton, latin,,,,,,,
Pull Up N Wreck (With Metro Boomin),Big Sean,550707.0,2017.0,rap, pop rap, detroit hip hop, trap, southern hip hop, hip hop,,,,
DÃ©jala Que Vuelva (feat. Manuel Turizo),Piso 21,518370.0,2017.0,reggaeton colombiano, colombian pop, reggaeton, trap latino, latin, latin pop,,,,
Betrayed,Lil Xan,480924.0,2017.0,emo rap, vapor trap, underground hip hop,,,,,,,
The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,531744.0,2017.0,melodic rap, philly rap, rap, trap,,,,,,
Walk On Water (feat. BeyoncÃ©),Eminem,1501919.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Tip Toe (feat. French Montana),Jason Derulo,997857.0,2017.0,dance pop, pop, post-teen pop, pop rap,,,,,,
Wanted You (feat. Lil Uzi Vert),NAV,608166.0,2017.0,melodic rap, canadian trap, rap, rap, trap, hip pop, pop rap, hip hop,,
The Plan,G-Eazy,578068.0,2017.0,indie pop rap, oakland hip hop, pop rap, rap, hip hop,,,,,
Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,529840.0,2017.0,pop rap, trap, trap soul, rnb, southern hip hop, pop, hip hop,,,
World Gone Mad,Bastille,524915.0,2017.0,metropopolis, modern rock, pop rock, pop, tropical house,,,,,
Letterman,Wiz Khalifa,522777.0,2017.0,pittsburgh rap, rap, pop rap, southern hip hop, trap, hip hop, dance pop,,,
PICK IT UP (feat. A$AP Rocky),Famous Dex,511811.0,2017.0,vapor trap, chicago rap, drill, trap, rap, southern hip hop, underground hip hop,,,
All I Want for Christmas Is You,Mariah Carey,510564.0,2017.0,dance pop, urban contemporary, pop, rnb,,,,,,
Without Me,Eminem,490719.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Rap God,Eminem,487012.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
GUMMO,6ix9ine,488996.0,2017.0,emo rap, rap,,,,,,,,
Havana - Remix,Camila Cabello,510048.0,2017.0,pop, post-teen pop, dance pop, electropop,,,,,,
Save That Shit,Lil Peep,880098.0,2017.0,lgbtq+ hip hop, emo rap,,,,,,,,
Benz Truck - Ð³ÐµÐ»Ð¸Ðº,Lil Peep,696238.0,2017.0,lgbtq+ hip hop, emo rap,,,,,,,,
Awful Things,Lil Peep,590140.0,2017.0,lgbtq+ hip hop, emo rap,,,,,,,,
Ã‰chame La Culpa,Luis Fonsi,1615580.0,2017.0,puerto rican pop, latin, latin pop,,,,,,,
Get It Right (feat. MÃ˜),Diplo,820678.0,2017.0,moombahton, bmore, edm, pop dance, ninja, house, tropical house, electro house, pop, dance pop
Homemade Dynamite - REMIX,Lorde,798983.0,2017.0,pop, nz pop, metropopolis, post-teen pop, electropop, art pop, dance pop,,,
The Beautiful & Damned,G-Eazy,652234.0,2017.0,indie pop rap, oakland hip hop, pop rap, rap, hip hop,,,,,
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,633368.0,2017.0,ohio hip hop, pop rap,,,,,,,,
HOLD ME TIGHT OR DONâ€™T,Fall Out Boy,601208.0,2017.0,pop punk, emo, modern rock,,,,,,,
Hola (feat. Maluma),Flo Rida,589810.0,2017.0,miami hip hop, dance pop, pop rap, pop,,,,,,
Last Christmas,Wham!,504638.0,2017.0,new wave pop, new romantic, synthpop, new wave, disco, europop, soft rock,,,
Rubbin Off The Paint,YBN Nahmir,461977.0,2017.0,viral rap, alabama rap, vapor trap, trap, rap,,,,,
Downtown,Anitta,716191.0,2017.0,funk pop, pop nacional, pagode baiano, funk carioca,,,,,,
Im Yours,Jason Mraz,460058.0,2017.0,neo mellow, pop rock, acoustic pop, pop,,,,,,
MIC Drop (feat. Desiigner) Steve Aoki Remix,BTS,903137.0,2017.0,k-pop boy group, k-pop,,,,,,,,
Naked,James Arthur,813217.0,2017.0,pop, uk pop, talent show, post-teen pop,,,,,,
I Know You,Craig David,523976.0,2017.0,british soul, dance pop, urban contemporary, rnb, pop rap,,,,,
Rockin Around The Christmas Tree - Single Version,Brenda Lee,512131.0,2017.0,adult standards, brill building pop, rockabilly, easy listening, lounge, vocal jazz,,,,
Is Your Love Enough?,Little Mix,510957.0,2017.0,talent show, pop, girl group, post-teen pop, uk pop, dance pop,,,,
PERDONAMI,Salmo,506361.0,2017.0,rap sardegna, italian hip hop, italian underground hip hop,,,,,,,
Its the Most Wonderful Time of the Year,Andy Williams,496916.0,2017.0,adult standards, lounge, easy listening, brill building pop, vocal jazz, mellow gold,,,,
Mistletoe,Justin Bieber,492360.0,2017.0,pop, post-teen pop, pop,,,,,,,
Its Beginning to Look a Lot like Christmas,Michael BublÃ©,486154.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Santa Tell Me,Ariana Grande,545434.0,2017.0,pop, post-teen pop, dance pop,,,,,,,
GPS (feat. French Montana),Maluma,522264.0,2017.0,reggaeton colombiano, reggaeton, latin,,,,,,,
Do They Know Its Christmas? - 1984 Version,Band Aid,507723.0,2017.0,musical advocacy,,,,,,,,,
Jingle Bell Rock,Anita Kerr Singers,497928.0,2017.0,easy listening,,,,,,,,,
Agora Vai Sentar,MCs Jhowzinho & Kadinho,494886.0,2017.0,Sorry," ""that one doesnt seem to be on any of these maps yet.""",,,,,,,,
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,470880.0,2017.0,adult standards, lounge, easy listening,,,,,,,
Happy Xmas (War Is Over) - Remastered 2010,John Lennon,489097.0,2017.0,beatlesque, classic rock, rock, folk rock, album rock, art rock, mellow gold,,,
Feliz Navidad,JosÃ© Feliciano,463787.0,2017.0,puerto rican pop, latin pop,,,,,,,,
White Christmas,Bing Crosby,459338.0,2017.0,adult standards, lounge, easy listening, swing, vocal jazz,,,,,
Codeine Dreaming (feat. Lil Wayne),Kodak Black,534818.0,2017.0,melodic rap, rap, miami hip hop, florida rap, trap, southern hip hop, hip hop,,,
Icon,Jaden,477999.0,2017.0,rap, pop rap, hip hop, pop,,,,,,
Perfect Duet (Ed Sheeran & BeyoncÃ©),Ed Sheeran,4250965.0,2017.0,uk pop, pop,,,,,,,,
Him & I,G-Eazy,1517139.0,2017.0,indie pop rap, oakland hip hop, pop rap, rap, hip hop,,,,,
So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1288704.0,2017.0,dutch edm, pop dance, edm, tropical house, pop, progressive house, dance pop,,,
EscÃ¡pate Conmigo (feat. Ozuna),Wisin,955108.0,2017.0,latin, reggaeton, latin hip hop, trap latino,,,,,,
End Game,Taylor Swift,733642.0,2017.0,pop, post-teen pop,,,,,,,,
Fairytale of New York (feat. Kirsty MacColl),The Pogues,718555.0,2017.0,celtic rock, irish folk, celtic, folk punk, celtic punk, punk,,,,
I Did Something Bad,Taylor Swift,679727.0,2017.0,pop, post-teen pop,,,,,,,,
Driving Home for Christmas,Chris Rea,636954.0,2017.0,sophisti-pop, soft rock, mellow gold, blues rock, classic rock, art rock,,,,
Donâ€™t Blame Me,Taylor Swift,628825.0,2017.0,pop, post-teen pop,,,,,,,,
Delicate,Taylor Swift,609436.0,2017.0,pop, post-teen pop,,,,,,,,
Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,568130.0,2017.0,beatlesque, classic rock, rock, art rock, folk rock, album rock, mellow gold, soft rock,,
Merry Christmas Everyone - Remastered,Shakin Stevens,566053.0,2017.0,rockabilly, rock-and-roll, new wave pop,,,,,,,
113,Booba,546878.0,2017.0,rap conscient, french hip hop, old school rap francais, pop urbaine, francoton,,,,,
The Christmas Song (Merry Christmas To You),Nat King Cole,635273.0,2017.0,adult standards, vocal jazz, lounge, soul,,,,,,
Holly Jolly Christmas,Michael BublÃ©,624454.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Have Yourself A Merry Little Christmas,Sam Smith,611892.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
A Holly Jolly Christmas - Single Version,Burl Ives,605869.0,2017.0,american folk revival, adult standards,,,,,,,,
Blue Christmas,Elvis Presley,602886.0,2017.0,rockabilly, rock-and-roll,,,,,,,,
Carol of the Bells,Mykola Dmytrovych Leontovych,553059.0,2017.0,ukrainian classical, post-romantic era,,,,,,,,
Its Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,541310.0,2017.0,adult standards, lounge, easy listening, brill building pop, vocal jazz,,,,,
Christmas Lights,Coldplay,529989.0,2017.0,permanent wave, pop,,,,,,,,
Chambea,Bad Bunny,560298.0,2017.0,trap latino, reggaeton, latin,,,,,,,
White Christmas (with Shania Twain),Michael BublÃ©,534990.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Underneath the Tree,Kelly Clarkson,534079.0,2017.0,dance pop, post-teen pop, pop, talent show, neo mellow, pop rock,,,,
Santa Baby (with Henri RenÃ© & His Orchestra),Eartha Kitt,529406.0,2017.0,torch song, vocal jazz, adult standards, lounge,,,,,,
Santas Coming for Us,Sia,529201.0,2017.0,pop, australian dance, australian pop, dance pop,,,,,,
Christmas Time Is Here - Vocal,Vince Guaraldi Trio,499248.0,2017.0,jazz trio,,,,,,,,,
Getaway Car,Taylor Swift,512884.0,2017.0,pop, post-teen pop,,,,,,,,
Never Be the Same - Radio Edit,Camila Cabello,573209.0,2017.0,pop, post-teen pop, dance pop, electropop,,,,,,
Go Legend (& Metro Boomin),Big Sean,1183644.0,2017.0,rap, pop rap, detroit hip hop, trap, southern hip hop, hip hop,,,,
Untouchable,Eminem,1182068.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Real Friends,Camila Cabello,888454.0,2017.0,pop, post-teen pop, dance pop, electropop,,,,,,
Pull Up N Wreck (& Metro Boomin),Big Sean,765067.0,2017.0,rap, pop rap, detroit hip hop, trap, southern hip hop, hip hop,,,,
Dreamer,Axwell /\ Ingrosso,758709.0,2017.0,pop dance, edm, tropical house, dance pop, electro house, pop,,,,
Danger (with Migos & Marshmello),Migos,716349.0,2017.0,rap, atl hip hop, trap, pop rap,,,,,,
Out of My Head (feat. Tove Lo and ALMA),Charli XCX,651261.0,2017.0,electropop, dance pop, uk pop, metropopolis, pop, candy pop, hyperpop, art pop, post-teen pop,
Big Bidness (& Metro Boomin),Big Sean,618978.0,2017.0,rap, pop rap, detroit hip hop, trap, southern hip hop, hip hop,,,,
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,610718.0,2017.0,melodic rap, rap, trap,,,,,,,
So Good (& Metro Boomin),Big Sean,578606.0,2017.0,rap, pop rap, detroit hip hop, trap, southern hip hop, hip hop,,,,
My Only Wish (This Year),Britney Spears,599815.0,2017.0,dance pop, post-teen pop, pop,,,,,,,
Winter Wonderland,Bing Crosby,596089.0,2017.0,adult standards, lounge, easy listening, swing, vocal jazz,,,,,
Step Into Christmas,Elton John,575714.0,2017.0,glam rock, piano rock, mellow gold, soft rock,,,,,,
Jingle Bell Rock - Daryls Version,Daryl Hall & John Oates,548094.0,2017.0,soft rock,,,,,,,,,
Ill Be Home,Meghan Trainor,530836.0,2017.0,pop, dance pop, post-teen pop, hip pop,,,,,,
Jingle Bells (feat. The Puppini Sisters),Michael BublÃ©,523989.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Santa Baby,Kylie Minogue,503039.0,2017.0,dance pop, europop, australian dance, electropop, australian pop, eurodance, pop, new wave pop,,
Run Rudolph Run - Single Version,Chuck Berry,498114.0,2017.0,rockabilly, rock-and-roll, classic rock, blues rock, soul, rock,,,,
Santa Claus Is Coming to Town,Michael BublÃ©,489479.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Never Be the Same,Camila Cabello,1179051.0,2017.0,pop, post-teen pop, dance pop, electropop,,,,,,
How Long - Remix,Charlie Puth,1717429.0,2017.0,pop, viral pop, post-teen pop, dance pop,,,,,,
River (feat. Ed Sheeran),Eminem,3874029.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Him & I (with Halsey),G-Eazy,2568203.0,2017.0,indie pop rap, oakland hip hop, pop rap, rap, hip hop,,,,,
Believe,Eminem,2190651.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Remind Me,Eminem,1742312.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Like Home (feat. Alicia Keys),Eminem,1704993.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Chloraseptic (feat. Phresher),Eminem,1630021.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Bad Husband (feat. X Ambassadors),Eminem,1508547.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Tragic Endings (feat. Skylar Grey),Eminem,1400043.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Nowhere Fast (feat. Kehlani),Eminem,1263749.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Revival (Interlude),Eminem,1255490.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Framed,Eminem,1211404.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Offended,Eminem,1147773.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Heat,Eminem,1108596.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
In Your Head,Eminem,1106963.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Need Me (feat. Pink),Eminem,1105857.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Castle,Eminem,1074150.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Arose,Eminem,989204.0,2017.0,detroit hip hop, rap, hip hop,,,,,,,
Dont Dont Do It!,N.E.R.D,694960.0,2017.0,virginia hip hop, hip hop,,,,,,,,
Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,687624.0,2017.0,uk pop, pop,,,,,,,,
Love Is Gone,G-Eazy,623948.0,2017.0,indie pop rap, oakland hip hop, pop rap, rap, hip hop,,,,,
Bum Bum Tam Tam,MC Fioti,622470.0,2017.0,funk paulista, funk carioca,,,,,,,,
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,1205237.0,2017.0,funk pop, pop nacional, pagode baiano, funk carioca,,,,,,
Bella,Wolfine,586722.0,2017.0,colombian pop, reggaeton, trap latino, reggaeton flow,,,,,,
Modern Slavery,Huncho Jack,1816179.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Eye 2 Eye,Huncho Jack,1692202.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Black & Chinese,Huncho Jack,1681439.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Motorcycle Patches,Huncho Jack,1439797.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Dubai Shit,Huncho Jack,1437255.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Huncho Jack,Huncho Jack,1433405.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Saint,Huncho Jack,1307668.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Saint Laurent Mask,Huncho Jack,1193195.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Go,Huncho Jack,1154317.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Moon Rock,Huncho Jack,1071497.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
How U Feel,Huncho Jack,1006453.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Where U From,Huncho Jack,971896.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Best Man,Huncho Jack,793833.0,2017.0,melodic rap, rap, trap, southern hip hop, pop rap, hip hop,,,,
Bartier Cardi (feat. 21 Savage),Cardi B,754122.0,2017.0,pop rap, pop, rap, dance pop,,,,,,
Little Saint Nick - 1991 Remix,The Beach Boys,640281.0,2017.0,baroque pop, sunshine pop, psychedelic rock, folk rock, classic rock, brill building pop, rock,,,
Sleigh Ride,The Ronettes,636975.0,2017.0,classic girl group, brill building pop, motown, soul,,,,,,
Santa Claus Is Coming To Town,The Jackson 5,635025.0,2017.0,motown, soul,,,,,,,,
Cold December Night,Michael BublÃ©,628079.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Thank God Its Christmas - Non-Album Single,Queen,761682.0,2017.0,glam rock, classic rock, rock,,,,,,,
"Santa Claus Is Comin to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,738027.0,2017.0,heartland rock, singer-songwriter, permanent wave, mellow gold, classic rock, rock,,,,
"Merry Christmas, Happy Holidays",*NSYNC,705819.0,2017.0,boy band, dance pop, post-teen pop, pop,,,,,,
Rockin Around The Christmas Tree,Miley Cyrus,700536.0,2017.0,pop, post-teen pop, dance pop,,,,,,,
Baby Its Cold Outside (duet with Michael BublÃ©),Idina Menzel,683840.0,2017.0,hollywood, show tunes,,,,,,,,
Snowman,Sia,681909.0,2017.0,pop, australian dance, australian pop, dance pop,,,,,,
Marys Boy Child / Oh My Lord,Boney M.,680069.0,2017.0,europop,,,,,,,,,
"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,654093.0,2017.0,torch song, adult standards, lounge, vocal jazz, hollywood,,,,,
One More Sleep,Leona Lewis,630828.0,2017.0,dance pop, british soul, talent show, post-teen pop, europop, pop,,,,
You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,627112.0,2017.0,dance pop, pop, post-teen pop, hip pop, urban contemporary, pop rock,,,,
Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,1102277.0,2017.0,german pop, bubblegum dance, europop, german rock, girl group, schlager,,,,
Christmas (Baby Please Come Home),Michael BublÃ©,1063365.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
Please Come Home For Christmas - Bonus Track,Eagles,1030332.0,2017.0,heartland rock, mellow gold, soft rock, classic rock, yacht rock, album rock, rock, folk rock, country rock,
Christmas Time,Bryan Adams,1022545.0,2017.0,classic canadian rock, heartland rock, pop, canadian singer-songwriter, soft rock, mellow gold, album rock, pop rock, rock,
Merry Xmas Everybody,Slade,1003968.0,2017.0,glam rock, hard rock, album rock, pub rock, blues rock, art rock, classic rock,,,
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,980823.0,2017.0,adult standards, lounge, vocal jazz, easy listening,,,,,,
8 Days of Christmas,Destinys Child,970430.0,2017.0,girl group, dance pop, hip pop, urban contemporary, rnb, pop,,,,
Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,970350.0,2017.0,cowboy western, yodeling, traditional country, oklahoma country, adult standards,,,,,
Have Yourself a Merry Little Christmas,Michael BublÃ©,961530.0,2017.0,jazz pop, adult standards, pop, lounge,,,,,,
I Wish It Could Be Christmas Everyday,Wizzard,935632.0,2017.0,glam rock, classic uk pop,,,,,,,,
Joy To The World,Nat King Cole,930573.0,2017.0,adult standards, vocal jazz, lounge, soul,,,,,,
"River - Recorded At RAK Studios, London",Sam Smith,930083.0,2017.0,pop, uk pop, post-teen pop, dance pop,,,,,,
The First Noel - Remastered 1999,Frank Sinatra,910757.0,2017.0,adult standards, lounge, easy listening,,,,,,,
Silver Bells,Dean Martin,892222.0,2017.0,adult standards, lounge, vocal jazz, easy listening,,,,,,
Mistletoe And Holly - Remastered 1999,Frank Sinatra,891952.0,2017.0,adult standards, lounge, easy listening,,,,,,,
Stop the Cavalry,Jona Lewie,884678.0,2017.0,new wave pop,,,,,,,,,
2000 Miles - 2007 Remaster,Pretenders,878765.0,2017.0,permanent wave, mellow gold, new wave pop, rock, heartland rock, art rock, soft rock, pop rock, new wave, classic rock
Do You Hear What I Hear?,Bing Crosby,877257.0,2017.0,adult standards, lounge, easy listening, swing, vocal jazz,,,,,
What Christmas Means To Me,Stevie Wonder,875372.0,2017.0,motown, soul, quiet storm, indie rnb, funk,,,,,
